X,Y,Shorter
-70,86,D
-70,87,D
-70,88,D
-70,89,D
-70,90,D
-70,91,D
-70,92,D
-70,93,D
-70,94,D
-70,95,D
-70,96,D
-70,97,D
-70,98,D
-70,99,D
-70,100,D
-70,101,D
-70,102,D
-70,103,D
-70,104,D
-70,105,D
-70,106,D
-70,107,D
-70,108,D
-70,109,D
-70,110,D
-70,111,D
-70,112,D
-70,113,D
-70,114,D
-70,115,D
-70,116,D
-70,117,D
-70,118,D
-70,119,D
-70,120,D
-70,121,D
-70,122,D
-70,123,D
-70,124,D
-70,125,D
-70,126,D
-70,127,D
-70,128,D
-70,129,D
-70,130,D
-70,131,D
-70,132,D
-70,133,D
-70,134,D
-70,135,D
-70,136,D
-70,137,D
-70,138,D
-70,139,D
-70,140,D
-70,141,D
-70,142,D
-70,143,D
-70,144,D
-70,145,D
-70,146,D
-70,147,D
-70,148,D
-70,149,D
-70,150,D
-70,151,D
-70,152,D
-70,153,D
-70,154,D
-70,155,D
-70,156,D
-70,157,D
-70,158,D
-70,159,D
-70,160,D
-70,161,D
-70,162,D
-70,163,D
-70,164,D
-70,165,D
-70,166,D
-70,167,D
-70,168,D
-70,169,H
-70,170,H
-70,171,H
-70,172,H
-70,173,H
-70,174,H
-70,175,H
-70,176,H
-70,177,H
-70,178,H
-70,179,H
-70,180,H
-70,181,H
-70,182,H
-70,183,H
-70,184,H
-70,185,H
-70,186,H
-70,187,H
-70,188,H
-70,189,H
-70,190,H
-70,191,H
-70,192,H
-70,193,H
-70,194,H
-70,195,H
-70,196,H
-70,197,H
-70,198,H
-70,199,H
-70,200,H
-69,-200,H
-69,-199,H
-69,-198,H
-69,-197,H
-69,-196,H
-69,-195,H
-69,-194,H
-69,-193,H
-69,-192,H
-69,-191,H
-69,-190,H
-69,-189,H
-69,-188,H
-69,-187,H
-69,-186,H
-69,-185,H
-69,-184,H
-69,-183,H
-69,-182,H
-69,-181,H
-69,-180,H
-69,-179,H
-69,-178,H
-69,-177,H
-69,-176,H
-69,-175,H
-69,-174,H
-69,-173,H
-69,-172,H
-69,-171,H
-69,-170,H
-69,-169,H
-69,-168,H
-69,-167,H
-69,-166,D
-69,-165,D
-69,-164,D
-69,-163,D
-69,-162,D
-69,-161,D
-69,-160,D
-69,-159,D
-69,-158,D
-69,-157,D
-69,-156,D
-69,-155,D
-69,-154,D
-69,-153,D
-69,-152,D
-69,-151,D
-69,-150,D
-69,-149,D
-69,-148,D
-69,-147,D
-69,-146,D
-69,-145,D
-69,-144,D
-69,-143,D
-69,-142,D
-69,-141,D
-69,-140,D
-69,-139,D
-69,-138,D
-69,-137,D
-69,-136,D
-69,-135,D
-69,-134,D
-69,-133,D
-69,-132,D
-69,-131,D
-69,-130,D
-69,-129,D
-69,-128,D
-69,-127,D
-69,-126,D
-69,-125,D
-69,-124,D
-69,-123,D
-69,-122,D
-69,-121,D
-69,-120,D
-69,-119,D
-69,-118,D
-69,-117,D
-69,-116,D
-69,-115,D
-69,-114,D
-69,-113,D
-69,-112,D
-69,-111,D
-69,-110,D
-69,-109,D
-69,-108,D
-69,-107,D
-69,-106,D
-69,-105,D
-69,-104,D
-69,-103,D
-69,-102,D
-69,-101,D
-69,-100,D
-69,-99,D
-69,-98,D
-69,-97,D
-69,-96,D
-69,-95,D
-69,-94,D
-69,-93,D
-69,-92,D
-69,-91,D
-69,-90,D
-69,-89,D
-69,-88,D
-69,-87,D
-69,-86,D
-69,-85,D
-69,-84,D
-69,-83,D
-69,-82,D
-69,-81,D
-69,-80,D
-69,-79,D
-69,-78,D
-69,-77,D
-69,-76,D
-69,-75,D
-69,-74,D
-69,-73,D
-69,-72,D
-69,-71,D
-69,-70,D
-69,-69,D
-69,-68,D
-69,-67,D
-69,-66,D
-69,-65,D
-69,-64,D
-69,-63,D
-69,-62,D
-69,-61,D
-69,-60,D
-69,-59,D
-69,-58,D
-69,-57,D
-69,-56,D
-69,-55,D
-69,-54,D
-69,-53,D
-69,-52,D
-69,-51,D
-69,-50,D
-69,-49,D
-69,-48,D
-69,-47,D
-69,-46,D
-69,-45,D
-69,-44,D
-69,-43,D
-69,-42,D
-69,-41,D
-69,-40,D
-69,-39,D
-69,-38,D
-69,-37,D
-69,-36,D
-69,-35,D
-69,-34,D
-69,-33,D
-69,-32,D
-69,-31,D
-69,-30,D
-69,-29,D
-69,-28,H
-69,-27,H
-69,-26,H
-69,-25,H
-69,-24,H
-69,-23,H
-69,-22,H
-69,-21,H
-69,-20,H
-69,-19,H
-69,-18,H
-69,-17,H
-69,-16,H
-69,-15,H
-69,-14,H
-69,-13,H
-69,-12,H
-69,-11,H
-69,-10,H
-69,-9,H
-69,-8,H
-69,-7,H
-69,-6,H
-69,-5,H
-69,-4,H
-69,-3,H
-69,-2,H
-69,-1,H
-69,0,H
-69,1,H
-69,2,H
-69,3,H
-69,4,H
-69,5,H
-69,6,H
-69,7,H
-69,8,H
-69,9,H
-69,10,H
-69,11,H
-69,12,H
-69,13,H
-69,14,H
-69,15,H
-69,16,H
-69,17,H
-69,18,H
-69,19,H
-69,20,H
-69,21,H
-69,22,H
-69,23,H
-69,24,H
-69,25,H
-69,26,H
-69,27,H
-69,28,H
-69,29,D
-69,30,D
-69,31,D
-69,32,D
-69,33,D
-69,34,D
-69,35,D
-69,36,D
-69,37,D
-69,38,D
-69,39,D
-69,40,D
-69,41,D
-69,42,D
-69,43,D
-69,44,D
-69,45,D
-69,46,D
-69,47,D
-69,48,D
-69,49,D
-69,50,D
-69,51,D
-69,52,D
-69,53,D
-69,54,D
-69,55,D
-69,56,D
-69,57,D
-69,58,D
-69,59,D
-69,60,D
-69,61,D
-69,62,D
-69,63,D
-69,64,D
-69,65,D
-69,66,D
-69,67,D
-69,68,D
-69,69,D
-69,70,D
-69,71,D
-69,72,D
-69,73,D
-69,74,D
-69,75,D
-69,76,D
-69,77,D
-69,78,D
-69,79,D
-69,80,D
-69,81,D
-69,82,D
-69,83,D
-69,84,D
-69,85,D
-69,86,D
-69,87,D
-69,88,D
-69,89,D
-69,90,D
-69,91,D
-69,92,D
-69,93,D
-69,94,D
-69,95,D
-69,96,D
-69,97,D
-69,98,D
-69,99,D
-69,100,D
-69,101,D
-69,102,D
-69,103,D
-69,104,D
-69,105,D
-69,106,D
-69,107,D
-69,108,D
-69,109,D
-69,110,D
-69,111,D
-69,112,D
-69,113,D
-69,114,D
-69,115,D
-69,116,D
-69,117,D
-69,118,D
-69,119,D
-69,120,D
-69,121,D
-69,122,D
-69,123,D
-69,124,D
-69,125,D
-69,126,D
-69,127,D
-69,128,D
-69,129,D
-69,130,D
-69,131,D
-69,132,D
-69,133,D
-69,134,D
-69,135,D
-69,136,D
-69,137,D
-69,138,D
-69,139,D
-69,140,D
-69,141,D
-69,142,D
-69,143,D
-69,144,D
-69,145,D
-69,146,D
-69,147,D
-69,148,D
-69,149,D
-69,150,D
-69,151,D
-69,152,D
-69,153,D
-69,154,D
-69,155,D
-69,156,D
-69,157,D
-69,158,D
-69,159,D
-69,160,D
-69,161,D
-69,162,D
-69,163,D
-69,164,D
-69,165,D
-69,166,D
-69,167,H
-69,168,H
-69,169,H
-69,170,H
-69,171,H
-69,172,H
-69,173,H
-69,174,H
-69,175,H
-69,176,H
-69,177,H
-69,178,H
-69,179,H
-69,180,H
-69,181,H
-69,182,H
-69,183,H
-69,184,H
-69,185,H
-69,186,H
-69,187,H
-69,188,H
-69,189,H
-69,190,H
-69,191,H
-69,192,H
-69,193,H
-69,194,H
-69,195,H
-69,196,H
-69,197,H
-69,198,H
-69,199,H
-69,200,H
-68,-200,H
-68,-199,H
-68,-198,H
-68,-197,H
-68,-196,H
-68,-195,H
-68,-194,H
-68,-193,H
-68,-192,H
-68,-191,H
-68,-190,H
-68,-189,H
-68,-188,H
-68,-187,H
-68,-186,H
-68,-185,H
-68,-184,H
-68,-183,H
-68,-182,H
-68,-181,H
-68,-180,H
-68,-179,H
-68,-178,H
-68,-177,H
-68,-176,H
-68,-175,H
-68,-174,H
-68,-173,H
-68,-172,H
-68,-171,H
-68,-170,H
-68,-169,H
-68,-168,H
-68,-167,H
-68,-166,H
-68,-165,H
-68,-164,D
-68,-163,D
-68,-162,D
-68,-161,D
-68,-160,D
-68,-159,D
-68,-158,D
-68,-157,D
-68,-156,D
-68,-155,D
-68,-154,D
-68,-153,D
-68,-152,D
-68,-151,D
-68,-150,D
-68,-149,D
-68,-148,D
-68,-147,D
-68,-146,D
-68,-145,D
-68,-144,D
-68,-143,D
-68,-142,D
-68,-141,D
-68,-140,D
-68,-139,D
-68,-138,D
-68,-137,D
-68,-136,D
-68,-135,D
-68,-134,D
-68,-133,D
-68,-132,D
-68,-131,D
-68,-130,D
-68,-129,D
-68,-128,D
-68,-127,D
-68,-126,D
-68,-125,D
-68,-124,D
-68,-123,D
-68,-122,D
-68,-121,D
-68,-120,D
-68,-119,D
-68,-118,D
-68,-117,D
-68,-116,D
-68,-115,D
-68,-114,D
-68,-113,D
-68,-112,D
-68,-111,D
-68,-110,D
-68,-109,D
-68,-108,D
-68,-107,D
-68,-106,D
-68,-105,D
-68,-104,D
-68,-103,D
-68,-102,D
-68,-101,D
-68,-100,D
-68,-99,D
-68,-98,D
-68,-97,D
-68,-96,D
-68,-95,D
-68,-94,D
-68,-93,D
-68,-92,D
-68,-91,D
-68,-90,D
-68,-89,D
-68,-88,D
-68,-87,D
-68,-86,D
-68,-85,D
-68,-84,D
-68,-83,D
-68,-82,D
-68,-81,D
-68,-80,D
-68,-79,D
-68,-78,D
-68,-77,D
-68,-76,D
-68,-75,D
-68,-74,D
-68,-73,D
-68,-72,D
-68,-71,D
-68,-70,D
-68,-69,D
-68,-68,D
-68,-67,D
-68,-66,D
-68,-65,D
-68,-64,D
-68,-63,D
-68,-62,D
-68,-61,D
-68,-60,D
-68,-59,D
-68,-58,D
-68,-57,D
-68,-56,D
-68,-55,D
-68,-54,D
-68,-53,D
-68,-52,D
-68,-51,D
-68,-50,D
-68,-49,D
-68,-48,D
-68,-47,D
-68,-46,D
-68,-45,D
-68,-44,D
-68,-43,D
-68,-42,D
-68,-41,D
-68,-40,D
-68,-39,D
-68,-38,D
-68,-37,D
-68,-36,D
-68,-35,D
-68,-34,D
-68,-33,D
-68,-32,D
-68,-31,D
-68,-30,D
-68,-29,D
-68,-28,H
-68,-27,H
-68,-26,H
-68,-25,H
-68,-24,H
-68,-23,H
-68,-22,H
-68,-21,H
-68,-20,H
-68,-19,H
-68,-18,H
-68,-17,H
-68,-16,H
-68,-15,H
-68,-14,H
-68,-13,H
-68,-12,H
-68,-11,H
-68,-10,H
-68,-9,H
-68,-8,H
-68,-7,H
-68,-6,H
-68,-5,H
-68,-4,H
-68,-3,H
-68,-2,H
-68,-1,H
-68,0,H
-68,1,H
-68,2,H
-68,3,H
-68,4,H
-68,5,H
-68,6,H
-68,7,H
-68,8,H
-68,9,H
-68,10,H
-68,11,H
-68,12,H
-68,13,H
-68,14,H
-68,15,H
-68,16,H
-68,17,H
-68,18,H
-68,19,H
-68,20,H
-68,21,H
-68,22,H
-68,23,H
-68,24,H
-68,25,H
-68,26,H
-68,27,H
-68,28,H
-68,29,D
-68,30,D
-68,31,D
-68,32,D
-68,33,D
-68,34,D
-68,35,D
-68,36,D
-68,37,D
-68,38,D
-68,39,D
-68,40,D
-68,41,D
-68,42,D
-68,43,D
-68,44,D
-68,45,D
-68,46,D
-68,47,D
-68,48,D
-68,49,D
-68,50,D
-68,51,D
-68,52,D
-68,53,D
-68,54,D
-68,55,D
-68,56,D
-68,57,D
-68,58,D
-68,59,D
-68,60,D
-68,61,D
-68,62,D
-68,63,D
-68,64,D
-68,65,D
-68,66,D
-68,67,D
-68,68,D
-68,69,D
-68,70,D
-68,71,D
-68,72,D
-68,73,D
-68,74,D
-68,75,D
-68,76,D
-68,77,D
-68,78,D
-68,79,D
-68,80,D
-68,81,D
-68,82,D
-68,83,D
-68,84,D
-68,85,D
-68,86,D
-68,87,D
-68,88,D
-68,89,D
-68,90,D
-68,91,D
-68,92,D
-68,93,D
-68,94,D
-68,95,D
-68,96,D
-68,97,D
-68,98,D
-68,99,D
-68,100,D
-68,101,D
-68,102,D
-68,103,D
-68,104,D
-68,105,D
-68,106,D
-68,107,D
-68,108,D
-68,109,D
-68,110,D
-68,111,D
-68,112,D
-68,113,D
-68,114,D
-68,115,D
-68,116,D
-68,117,D
-68,118,D
-68,119,D
-68,120,D
-68,121,D
-68,122,D
-68,123,D
-68,124,D
-68,125,D
-68,126,D
-68,127,D
-68,128,D
-68,129,D
-68,130,D
-68,131,D
-68,132,D
-68,133,D
-68,134,D
-68,135,D
-68,136,D
-68,137,D
-68,138,D
-68,139,D
-68,140,D
-68,141,D
-68,142,D
-68,143,D
-68,144,D
-68,145,D
-68,146,D
-68,147,D
-68,148,D
-68,149,D
-68,150,D
-68,151,D
-68,152,D
-68,153,D
-68,154,D
-68,155,D
-68,156,D
-68,157,D
-68,158,D
-68,159,D
-68,160,D
-68,161,D
-68,162,D
-68,163,D
-68,164,D
-68,165,H
-68,166,H
-68,167,H
-68,168,H
-68,169,H
-68,170,H
-68,171,H
-68,172,H
-68,173,H
-68,174,H
-68,175,H
-68,176,H
-68,177,H
-68,178,H
-68,179,H
-68,180,H
-68,181,H
-68,182,H
-68,183,H
-68,184,H
-68,185,H
-68,186,H
-68,187,H
-68,188,H
-68,189,H
-68,190,H
-68,191,H
-68,192,H
-68,193,H
-68,194,H
-68,195,H
-68,196,H
-68,197,H
-68,198,H
-68,199,H
-68,200,H
-67,-200,H
-67,-199,H
-67,-198,H
-67,-197,H
-67,-196,H
-67,-195,H
-67,-194,H
-67,-193,H
-67,-192,H
-67,-191,H
-67,-190,H
-67,-189,H
-67,-188,H
-67,-187,H
-67,-186,H
-67,-185,H
-67,-184,H
-67,-183,H
-67,-182,H
-67,-181,H
-67,-180,H
-67,-179,H
-67,-178,H
-67,-177,H
-67,-176,H
-67,-175,H
-67,-174,H
-67,-173,H
-67,-172,H
-67,-171,H
-67,-170,H
-67,-169,H
-67,-168,H
-67,-167,H
-67,-166,H
-67,-165,H
-67,-164,H
-67,-163,H
-67,-162,H
-67,-161,D
-67,-160,D
-67,-159,D
-67,-158,D
-67,-157,D
-67,-156,D
-67,-155,D
-67,-154,D
-67,-153,D
-67,-152,D
-67,-151,D
-67,-150,D
-67,-149,D
-67,-148,D
-67,-147,D
-67,-146,D
-67,-145,D
-67,-144,D
-67,-143,D
-67,-142,D
-67,-141,D
-67,-140,D
-67,-139,D
-67,-138,D
-67,-137,D
-67,-136,D
-67,-135,D
-67,-134,D
-67,-133,D
-67,-132,D
-67,-131,D
-67,-130,D
-67,-129,D
-67,-128,D
-67,-127,D
-67,-126,D
-67,-125,D
-67,-124,D
-67,-123,D
-67,-122,D
-67,-121,D
-67,-120,D
-67,-119,D
-67,-118,D
-67,-117,D
-67,-116,D
-67,-115,D
-67,-114,D
-67,-113,D
-67,-112,D
-67,-111,D
-67,-110,D
-67,-109,D
-67,-108,D
-67,-107,D
-67,-106,D
-67,-105,D
-67,-104,D
-67,-103,D
-67,-102,D
-67,-101,D
-67,-100,D
-67,-99,D
-67,-98,D
-67,-97,D
-67,-96,D
-67,-95,D
-67,-94,D
-67,-93,D
-67,-92,D
-67,-91,D
-67,-90,D
-67,-89,D
-67,-88,D
-67,-87,D
-67,-86,D
-67,-85,D
-67,-84,D
-67,-83,D
-67,-82,D
-67,-81,D
-67,-80,D
-67,-79,D
-67,-78,D
-67,-77,D
-67,-76,D
-67,-75,D
-67,-74,D
-67,-73,D
-67,-72,D
-67,-71,D
-67,-70,D
-67,-69,D
-67,-68,D
-67,-67,D
-67,-66,D
-67,-65,D
-67,-64,D
-67,-63,D
-67,-62,D
-67,-61,D
-67,-60,D
-67,-59,D
-67,-58,D
-67,-57,D
-67,-56,D
-67,-55,D
-67,-54,D
-67,-53,D
-67,-52,D
-67,-51,D
-67,-50,D
-67,-49,D
-67,-48,D
-67,-47,D
-67,-46,D
-67,-45,D
-67,-44,D
-67,-43,D
-67,-42,D
-67,-41,D
-67,-40,D
-67,-39,D
-67,-38,D
-67,-37,D
-67,-36,D
-67,-35,D
-67,-34,D
-67,-33,D
-67,-32,D
-67,-31,D
-67,-30,D
-67,-29,D
-67,-28,D
-67,-27,H
-67,-26,H
-67,-25,H
-67,-24,H
-67,-23,H
-67,-22,H
-67,-21,H
-67,-20,H
-67,-19,H
-67,-18,H
-67,-17,H
-67,-16,H
-67,-15,H
-67,-14,H
-67,-13,H
-67,-12,H
-67,-11,H
-67,-10,H
-67,-9,H
-67,-8,H
-67,-7,H
-67,-6,H
-67,-5,H
-67,-4,H
-67,-3,H
-67,-2,H
-67,-1,H
-67,0,H
-67,1,H
-67,2,H
-67,3,H
-67,4,H
-67,5,H
-67,6,H
-67,7,H
-67,8,H
-67,9,H
-67,10,H
-67,11,H
-67,12,H
-67,13,H
-67,14,H
-67,15,H
-67,16,H
-67,17,H
-67,18,H
-67,19,H
-67,20,H
-67,21,H
-67,22,H
-67,23,H
-67,24,H
-67,25,H
-67,26,H
-67,27,H
-67,28,D
-67,29,D
-67,30,D
-67,31,D
-67,32,D
-67,33,D
-67,34,D
-67,35,D
-67,36,D
-67,37,D
-67,38,D
-67,39,D
-67,40,D
-67,41,D
-67,42,D
-67,43,D
-67,44,D
-67,45,D
-67,46,D
-67,47,D
-67,48,D
-67,49,D
-67,50,D
-67,51,D
-67,52,D
-67,53,D
-67,54,D
-67,55,D
-67,56,D
-67,57,D
-67,58,D
-67,59,D
-67,60,D
-67,61,D
-67,62,D
-67,63,D
-67,64,D
-67,65,D
-67,66,D
-67,67,D
-67,68,D
-67,69,D
-67,70,D
-67,71,D
-67,72,D
-67,73,D
-67,74,D
-67,75,D
-67,76,D
-67,77,D
-67,78,D
-67,79,D
-67,80,D
-67,81,D
-67,82,D
-67,83,D
-67,84,D
-67,85,D
-67,86,D
-67,87,D
-67,88,D
-67,89,D
-67,90,D
-67,91,D
-67,92,D
-67,93,D
-67,94,D
-67,95,D
-67,96,D
-67,97,D
-67,98,D
-67,99,D
-67,100,D
-67,101,D
-67,102,D
-67,103,D
-67,104,D
-67,105,D
-67,106,D
-67,107,D
-67,108,D
-67,109,D
-67,110,D
-67,111,D
-67,112,D
-67,113,D
-67,114,D
-67,115,D
-67,116,D
-67,117,D
-67,118,D
-67,119,D
-67,120,D
-67,121,D
-67,122,D
-67,123,D
-67,124,D
-67,125,D
-67,126,D
-67,127,D
-67,128,D
-67,129,D
-67,130,D
-67,131,D
-67,132,D
-67,133,D
-67,134,D
-67,135,D
-67,136,D
-67,137,D
-67,138,D
-67,139,D
-67,140,D
-67,141,D
-67,142,D
-67,143,D
-67,144,D
-67,145,D
-67,146,D
-67,147,D
-67,148,D
-67,149,D
-67,150,D
-67,151,D
-67,152,D
-67,153,D
-67,154,D
-67,155,D
-67,156,D
-67,157,D
-67,158,D
-67,159,D
-67,160,D
-67,161,D
-67,162,H
-67,163,H
-67,164,H
-67,165,H
-67,166,H
-67,167,H
-67,168,H
-67,169,H
-67,170,H
-67,171,H
-67,172,H
-67,173,H
-67,174,H
-67,175,H
-67,176,H
-67,177,H
-67,178,H
-67,179,H
-67,180,H
-67,181,H
-67,182,H
-67,183,H
-67,184,H
-67,185,H
-67,186,H
-67,187,H
-67,188,H
-67,189,H
-67,190,H
-67,191,H
-67,192,H
-67,193,H
-67,194,H
-67,195,H
-67,196,H
-67,197,H
-67,198,H
-67,199,H
-67,200,H
-66,-200,H
-66,-199,H
-66,-198,H
-66,-197,H
-66,-196,H
-66,-195,H
-66,-194,H
-66,-193,H
-66,-192,H
-66,-191,H
-66,-190,H
-66,-189,H
-66,-188,H
-66,-187,H
-66,-186,H
-66,-185,H
-66,-184,H
-66,-183,H
-66,-182,H
-66,-181,H
-66,-180,H
-66,-179,H
-66,-178,H
-66,-177,H
-66,-176,H
-66,-175,H
-66,-174,H
-66,-173,H
-66,-172,H
-66,-171,H
-66,-170,H
-66,-169,H
-66,-168,H
-66,-167,H
-66,-166,H
-66,-165,H
-66,-164,H
-66,-163,H
-66,-162,H
-66,-161,H
-66,-160,H
-66,-159,D
-66,-158,D
-66,-157,D
-66,-156,D
-66,-155,D
-66,-154,D
-66,-153,D
-66,-152,D
-66,-151,D
-66,-150,D
-66,-149,D
-66,-148,D
-66,-147,D
-66,-146,D
-66,-145,D
-66,-144,D
-66,-143,D
-66,-142,D
-66,-141,D
-66,-140,D
-66,-139,D
-66,-138,D
-66,-137,D
-66,-136,D
-66,-135,D
-66,-134,D
-66,-133,D
-66,-132,D
-66,-131,D
-66,-130,D
-66,-129,D
-66,-128,D
-66,-127,D
-66,-126,D
-66,-125,D
-66,-124,D
-66,-123,D
-66,-122,D
-66,-121,D
-66,-120,D
-66,-119,D
-66,-118,D
-66,-117,D
-66,-116,D
-66,-115,D
-66,-114,D
-66,-113,D
-66,-112,D
-66,-111,D
-66,-110,D
-66,-109,D
-66,-108,D
-66,-107,D
-66,-106,D
-66,-105,D
-66,-104,D
-66,-103,D
-66,-102,D
-66,-101,D
-66,-100,D
-66,-99,D
-66,-98,D
-66,-97,D
-66,-96,D
-66,-95,D
-66,-94,D
-66,-93,D
-66,-92,D
-66,-91,D
-66,-90,D
-66,-89,D
-66,-88,D
-66,-87,D
-66,-86,D
-66,-85,D
-66,-84,D
-66,-83,D
-66,-82,D
-66,-81,D
-66,-80,D
-66,-79,D
-66,-78,D
-66,-77,D
-66,-76,D
-66,-75,D
-66,-74,D
-66,-73,D
-66,-72,D
-66,-71,D
-66,-70,D
-66,-69,D
-66,-68,D
-66,-67,D
-66,-66,D
-66,-65,D
-66,-64,D
-66,-63,D
-66,-62,D
-66,-61,D
-66,-60,D
-66,-59,D
-66,-58,D
-66,-57,D
-66,-56,D
-66,-55,D
-66,-54,D
-66,-53,D
-66,-52,D
-66,-51,D
-66,-50,D
-66,-49,D
-66,-48,D
-66,-47,D
-66,-46,D
-66,-45,D
-66,-44,D
-66,-43,D
-66,-42,D
-66,-41,D
-66,-40,D
-66,-39,D
-66,-38,D
-66,-37,D
-66,-36,D
-66,-35,D
-66,-34,D
-66,-33,D
-66,-32,D
-66,-31,D
-66,-30,D
-66,-29,D
-66,-28,D
-66,-27,H
-66,-26,H
-66,-25,H
-66,-24,H
-66,-23,H
-66,-22,H
-66,-21,H
-66,-20,H
-66,-19,H
-66,-18,H
-66,-17,H
-66,-16,H
-66,-15,H
-66,-14,H
-66,-13,H
-66,-12,H
-66,-11,H
-66,-10,H
-66,-9,H
-66,-8,H
-66,-7,H
-66,-6,H
-66,-5,H
-66,-4,H
-66,-3,H
-66,-2,H
-66,-1,H
-66,0,H
-66,1,H
-66,2,H
-66,3,H
-66,4,H
-66,5,H
-66,6,H
-66,7,H
-66,8,H
-66,9,H
-66,10,H
-66,11,H
-66,12,H
-66,13,H
-66,14,H
-66,15,H
-66,16,H
-66,17,H
-66,18,H
-66,19,H
-66,20,H
-66,21,H
-66,22,H
-66,23,H
-66,24,H
-66,25,H
-66,26,H
-66,27,H
-66,28,D
-66,29,D
-66,30,D
-66,31,D
-66,32,D
-66,33,D
-66,34,D
-66,35,D
-66,36,D
-66,37,D
-66,38,D
-66,39,D
-66,40,D
-66,41,D
-66,42,D
-66,43,D
-66,44,D
-66,45,D
-66,46,D
-66,47,D
-66,48,D
-66,49,D
-66,50,D
-66,51,D
-66,52,D
-66,53,D
-66,54,D
-66,55,D
-66,56,D
-66,57,D
-66,58,D
-66,59,D
-66,60,D
-66,61,D
-66,62,D
-66,63,D
-66,64,D
-66,65,D
-66,66,D
-66,67,D
-66,68,D
-66,69,D
-66,70,D
-66,71,D
-66,72,D
-66,73,D
-66,74,D
-66,75,D
-66,76,D
-66,77,D
-66,78,D
-66,79,D
-66,80,D
-66,81,D
-66,82,D
-66,83,D
-66,84,D
-66,85,D
-66,86,D
-66,87,D
-66,88,D
-66,89,D
-66,90,D
-66,91,D
-66,92,D
-66,93,D
-66,94,D
-66,95,D
-66,96,D
-66,97,D
-66,98,D
-66,99,D
-66,100,D
-66,101,D
-66,102,D
-66,103,D
-66,104,D
-66,105,D
-66,106,D
-66,107,D
-66,108,D
-66,109,D
-66,110,D
-66,111,D
-66,112,D
-66,113,D
-66,114,D
-66,115,D
-66,116,D
-66,117,D
-66,118,D
-66,119,D
-66,120,D
-66,121,D
-66,122,D
-66,123,D
-66,124,D
-66,125,D
-66,126,D
-66,127,D
-66,128,D
-66,129,D
-66,130,D
-66,131,D
-66,132,D
-66,133,D
-66,134,D
-66,135,D
-66,136,D
-66,137,D
-66,138,D
-66,139,D
-66,140,D
-66,141,D
-66,142,D
-66,143,D
-66,144,D
-66,145,D
-66,146,D
-66,147,D
-66,148,D
-66,149,D
-66,150,D
-66,151,D
-66,152,D
-66,153,D
-66,154,D
-66,155,D
-66,156,D
-66,157,D
-66,158,D
-66,159,D
-66,160,H
-66,161,H
-66,162,H
-66,163,H
-66,164,H
-66,165,H
-66,166,H
-66,167,H
-66,168,H
-66,169,H
-66,170,H
-66,171,H
-66,172,H
-66,173,H
-66,174,H
-66,175,H
-66,176,H
-66,177,H
-66,178,H
-66,179,H
-66,180,H
-66,181,H
-66,182,H
-66,183,H
-66,184,H
-66,185,H
-66,186,H
-66,187,H
-66,188,H
-66,189,H
-66,190,H
-66,191,H
-66,192,H
-66,193,H
-66,194,H
-66,195,H
-66,196,H
-66,197,H
-66,198,H
-66,199,H
-66,200,H
-65,-200,H
-65,-199,H
-65,-198,H
-65,-197,H
-65,-196,H
-65,-195,H
-65,-194,H
-65,-193,H
-65,-192,H
-65,-191,H
-65,-190,H
-65,-189,H
-65,-188,H
-65,-187,H
-65,-186,H
-65,-185,H
-65,-184,H
-65,-183,H
-65,-182,H
-65,-181,H
-65,-180,H
-65,-179,H
-65,-178,H
-65,-177,H
-65,-176,H
-65,-175,H
-65,-174,H
-65,-173,H
-65,-172,H
-65,-171,H
-65,-170,H
-65,-169,H
-65,-168,H
-65,-167,H
-65,-166,H
-65,-165,H
-65,-164,H
-65,-163,H
-65,-162,H
-65,-161,H
-65,-160,H
-65,-159,H
-65,-158,H
-65,-157,H
-65,-156,D
-65,-155,D
-65,-154,D
-65,-153,D
-65,-152,D
-65,-151,D
-65,-150,D
-65,-149,D
-65,-148,D
-65,-147,D
-65,-146,D
-65,-145,D
-65,-144,D
-65,-143,D
-65,-142,D
-65,-141,D
-65,-140,D
-65,-139,D
-65,-138,D
-65,-137,D
-65,-136,D
-65,-135,D
-65,-134,D
-65,-133,D
-65,-132,D
-65,-131,D
-65,-130,D
-65,-129,D
-65,-128,D
-65,-127,D
-65,-126,D
-65,-125,D
-65,-124,D
-65,-123,D
-65,-122,D
-65,-121,D
-65,-120,D
-65,-119,D
-65,-118,D
-65,-117,D
-65,-116,D
-65,-115,D
-65,-114,D
-65,-113,D
-65,-112,D
-65,-111,D
-65,-110,D
-65,-109,D
-65,-108,D
-65,-107,D
-65,-106,D
-65,-105,D
-65,-104,D
-65,-103,D
-65,-102,D
-65,-101,D
-65,-100,D
-65,-99,D
-65,-98,D
-65,-97,D
-65,-96,D
-65,-95,D
-65,-94,D
-65,-93,D
-65,-92,D
-65,-91,D
-65,-90,D
-65,-89,D
-65,-88,D
-65,-87,D
-65,-86,D
-65,-85,D
-65,-84,D
-65,-83,D
-65,-82,D
-65,-81,D
-65,-80,D
-65,-79,D
-65,-78,D
-65,-77,D
-65,-76,D
-65,-75,D
-65,-74,D
-65,-73,D
-65,-72,D
-65,-71,D
-65,-70,D
-65,-69,D
-65,-68,D
-65,-67,D
-65,-66,D
-65,-65,D
-65,-64,D
-65,-63,D
-65,-62,D
-65,-61,D
-65,-60,D
-65,-59,D
-65,-58,D
-65,-57,D
